Afiliado_Id,salario,conteo_transacciones,gasto_total,tasa_anulacion_pct,ratio_gasto_salario
7523694,1300000,2,52470.0,0.0,0.0404
7523735,1700000,5,738840.0,20.0,0.4346
7523762,1700000,4,148152.0,0.0,0.0871
7523776,1700000,3,395472.0,0.0,0.2326
7523787,1700000,2,57323.0,0.0,0.0337
7523792,2350000,3,192644.0,33.33,0.082
7523795,3160000,2,667770.0,0.0,0.2113
7523823,1800000,2,1591600.0,0.0,0.8842
7523833,1300000,2,66498.0,0.0,0.0512
7523855,3160000,8,2002116.0,0.0,0.6336
7523856,2500000,5,891640.0,0.0,0.3567
7523876,2350000,1,24060.0,0.0,0.0102
7523897,2500000,4,351392.0,0.0,0.1406
7523958,3160000,2,85440.0,0.0,0.027
7523962,1300000,3,186578.0,0.0,0.1435
7523973,1300000,4,111857.0,25.0,0.086
7524008,2350000,4,718840.0,0.0,0.3059
7524009,2350000,2,9586.0,0.0,0.0041
7524068,1700000,5,184109.0,0.0,0.1083
7524069,1700000,1,64676.0,0.0,0.038
7524087,1700000,4,60396.0,0.0,0.0355
7524094,3160000,7,345150.0,14.29,0.1092
7524100,3160000,2,1070200.0,0.0,0.3387
7524121,2500000,1,16500.0,0.0,0.0066
7524129,1300000,2,99256.0,50.0,0.0764
7524149,3160000,3,110943.0,0.0,0.0351
7524199,2500000,7,257111.0,28.57,0.1028
7524206,1300000,2,271856.0,0.0,0.2091
7524283,1300000,1,15099.0,0.0,0.0116
7524360,2350000,1,24060.0,0.0,0.0102
7524521,1700000,1,63499.0,0.0,0.0374
7524561,1700000,2,71492.0,50.0,0.0421
7524601,2500000,2,898800.0,0.0,0.3595
7524651,1700000,2,7318.0,50.0,0.0043
7524666,3160000,2,48120.0,50.0,0.0152
7524685,1700000,1,1919100.0,0.0,1.1289
7524693,2350000,4,203322.0,0.0,0.0865
7524696,1800000,3,438670.0,33.33,0.2437
7524710,1800000,3,126000.0,0.0,0.07
7524735,1700000,4,129200.0,0.0,0.076
7524947,1800000,2,131394.0,0.0,0.073
7524964,3160000,2,87502.0,0.0,0.0277
7524992,1300000,4,45444.0,25.0,0.035
7524997,1300000,1,135600.0,0.0,0.1043
7525025,3160000,2,26000.0,0.0,0.0082
7525041,2500000,2,148292.0,0.0,0.0593
7525075,2350000,1,16190.0,0.0,0.0069
7525164,3160000,2,89328.0,0.0,0.0283
7525346,1800000,3,605706.0,0.0,0.3365
7525376,3160000,1,34000.0,0.0,0.0108
7525384,3160000,2,48120.0,0.0,0.0152
7525532,1800000,1,50850.0,0.0,0.0282
7525546,2500000,3,45561.0,0.0,0.0182
7525587,1300000,4,19172.0,25.0,0.0147
7525616,1300000,2,2060800.0,0.0,1.5852
7525619,1300000,4,87300.0,50.0,0.0672
7525631,1300000,3,194664.0,0.0,0.1497
7525643,3160000,3,45561.0,0.0,0.0144
7525693,1300000,2,48120.0,0.0,0.037
7525708,2350000,17,1199242.0,0.0,0.5103
7525740,1700000,8,453996.0,0.0,0.2671
7525744,2350000,3,84072.0,0.0,0.0358
7525762,1800000,2,3209032.0,50.0,1.7828
7525785,1800000,4,156794.0,50.0,0.0871
7525810,2500000,3,22005.0,0.0,0.0088
7525965,1800000,4,308642.0,50.0,0.1715
7526039,2500000,3,594378.0,0.0,0.2378
7526043,1800000,2,60000.0,50.0,0.0333
7526047,1300000,2,83108.0,0.0,0.0639
7526126,1800000,6,4434141.0,0.0,2.4634
7526183,2500000,1,8877.0,0.0,0.0036
7526231,1300000,3,72180.0,33.33,0.0555
7526303,1800000,1,7406.0,0.0,0.0041
7526382,2500000,3,156063.0,0.0,0.0624
7526417,2350000,2,62271.0,50.0,0.0265
7526421,2350000,9,207374.0,0.0,0.0882
7526462,2350000,2,114138.0,0.0,0.0486
7526512,2500000,1,24060.0,0.0,0.0096
7526514,1300000,1,30800.0,0.0,0.0237
7526647,3160000,2,26794.0,0.0,0.0085
7526684,1300000,8,622035.0,0.0,0.4785
7526718,1700000,4,96240.0,25.0,0.0566
7526960,2350000,1,25240.0,100.0,0.0107
7526967,3160000,4,85208.0,0.0,0.027
7526970,3160000,13,520870.0,7.69,0.1648
7526977,2500000,2,9584.0,50.0,0.0038
7527008,1700000,16,9055640.0,0.0,5.3268
7527014,1800000,2,75618.0,0.0,0.042
7527035,3160000,6,351836.0,0.0,0.1113
7527068,1300000,1,59287.0,0.0,0.0456
7527091,1800000,3,2848500.0,0.0,1.5825
7527109,2500000,1,16500.0,0.0,0.0066
7527125,1300000,5,419978.0,0.0,0.3231
7527128,1700000,9,464025.0,0.0,0.273
7527133,3160000,2,88156.0,0.0,0.0279
7527151,2350000,1,46025.0,0.0,0.0196
7527206,2500000,5,268650.0,0.0,0.1075
7527216,2500000,2,119766.0,0.0,0.0479
7527217,2350000,2,35148.0,0.0,0.015
7527223,1800000,7,4272861.0,14.29,2.3738
7527224,2350000,4,165531.0,25.0,0.0704
7527248,1700000,1,82000.0,0.0,0.0482
7527279,2350000,3,186504.0,0.0,0.0794
7527289,1800000,2,305292.0,50.0,0.1696
7527290,2350000,3,117773.0,0.0,0.0501
7527299,1300000,2,184838.0,0.0,0.1422
7527334,1700000,2,35148.0,0.0,0.0207
7527415,1800000,1,1484800.0,0.0,0.8249
7527449,3160000,2,123308.0,0.0,0.039
7527653,1300000,4,168514.0,0.0,0.1296
7527693,3160000,1,49128.0,0.0,0.0155
7527867,1300000,1,36430.0,0.0,0.028
7527993,1800000,9,152256.0,0.0,0.0846
7528000,3160000,2,447762.0,0.0,0.1417
7528031,3160000,1,190757.0,0.0,0.0604
7528055,1300000,7,2823014.0,42.86,2.1715
7528111,1700000,13,1884412.0,7.69,1.1085
7528114,3160000,9,623616.0,33.33,0.1973
7528142,1700000,3,111300.0,33.33,0.0655
7528158,2350000,1,48950.0,0.0,0.0208
7528235,2350000,1,6700.0,0.0,0.0029
7528239,1800000,2,173934.0,50.0,0.0966
7528282,1700000,2,70000.0,0.0,0.0412
7528283,1300000,8,101200.0,0.0,0.0778
7528297,1700000,2,7966.0,50.0,0.0047
7528303,2500000,3,2339280.0,0.0,0.9357
7528359,2350000,3,72180.0,0.0,0.0307
7528406,1300000,3,5675760.0,0.0,4.366
7528430,1700000,2,48120.0,0.0,0.0283
7528470,2350000,2,71490.0,0.0,0.0304
7528476,1800000,2,101808.0,0.0,0.0566
7528492,3160000,16,4625548.0,0.0,1.4638
7528518,3160000,2,9586.0,50.0,0.003
7528536,1800000,1,47475.0,0.0,0.0264
7528539,2500000,1,48727.0,0.0,0.0195
7528549,1700000,3,2465310.0,0.0,1.4502
7528550,2350000,6,97028.0,50.0,0.0413
7528561,1700000,4,396576.0,50.0,0.2333
7528582,2500000,2,32891.0,0.0,0.0132
7528585,1700000,4,96240.0,25.0,0.0566
7528607,2500000,6,155865.0,0.0,0.0623
7528615,2500000,2,409760.0,50.0,0.1639
7528636,1700000,14,1152176.0,7.14,0.6778
7528644,2350000,4,214152.0,0.0,0.0911
7528674,1300000,7,381624.0,14.29,0.2936
7528686,2350000,1,30000.0,0.0,0.0128
7528748,3160000,1,28983.0,0.0,0.0092
7528754,2350000,1,4793.0,100.0,0.002
7528758,1300000,2,126704.0,50.0,0.0975
7528774,3160000,6,163914.0,33.33,0.0519
7528812,2350000,4,3193742.0,0.0,1.359
7528864,1300000,1,47475.0,0.0,0.0365
7528890,3160000,2,48120.0,50.0,0.0152
7528896,2500000,1,29788.0,0.0,0.0119
7528897,2500000,1,82380.0,0.0,0.033
7528995,2350000,2,84000.0,0.0,0.0357
7529016,2500000,3,75410.0,0.0,0.0302
7529073,1700000,2,134942.0,0.0,0.0794
7529096,1300000,12,3584600.0,0.0,2.7574
7529162,1300000,4,562380.0,0.0,0.4326
7529247,2350000,3,72180.0,0.0,0.0307
7529260,1800000,5,298078.0,0.0,0.1656
7529294,1300000,1,15099.0,0.0,0.0116
7529303,2500000,2,64630.0,50.0,0.0259
7529318,3160000,1,30000.0,0.0,0.0095
7529320,3160000,1,135600.0,0.0,0.0429
7529376,1700000,2,48120.0,50.0,0.0283
7529378,1700000,3,62580.0,0.0,0.0368
7529464,1800000,1,237600.0,0.0,0.132
7529493,2500000,8,1675080.0,0.0,0.67
7529502,3160000,1,59287.0,0.0,0.0188
7529618,2350000,2,61600.0,0.0,0.0262
7529663,1300000,8,4958220.0,0.0,3.814
7529676,3160000,1,50000.0,0.0,0.0158
7529703,2350000,2,168064.0,0.0,0.0715
7529709,1300000,3,138000.0,0.0,0.1062
7529714,2350000,2,48120.0,0.0,0.0205
7529733,1700000,2,52470.0,0.0,0.0309
7529737,3160000,2,9586.0,0.0,0.003
7529759,1300000,1,2811380.0,0.0,2.1626
7529785,3160000,3,14379.0,33.33,0.0046
7529807,1300000,2,507922.0,0.0,0.3907
7529811,1300000,1,17800.0,0.0,0.0137
7529871,3160000,2,35908.0,0.0,0.0114
7529927,1700000,4,500777.0,0.0,0.2946
7529935,1700000,1,890701.0,0.0,0.5239
7529966,2500000,5,216419.0,20.0,0.0866
7530067,1300000,1,56200.0,0.0,0.0432
7530146,2350000,3,265636.0,0.0,0.113
7530244,1300000,1,6700.0,0.0,0.0052
7530344,1700000,1,4793.0,0.0,0.0028
7530346,1800000,1,69646.0,0.0,0.0387
7530349,2500000,2,72860.0,0.0,0.0291
7530353,1800000,2,51710.0,0.0,0.0287
7530368,1800000,2,48120.0,0.0,0.0267
7530374,1700000,1,10520.0,0.0,0.0062
7530391,2350000,4,805480.0,0.0,0.3428
7530402,2350000,2,148400.0,50.0,0.0631
7530417,1700000,2,48122.0,0.0,0.0283
7530431,2350000,1,56200.0,0.0,0.0239
7530464,2500000,6,371904.0,0.0,0.1488
7530491,1800000,2,71400.0,0.0,0.0397
7530506,1300000,2,396072.0,0.0,0.3047
7530515,1300000,1,26002.0,0.0,0.02
7530548,2500000,2,11538.0,0.0,0.0046
7530558,3160000,6,1628220.0,0.0,0.5153
7530595,1800000,2,118574.0,0.0,0.0659
7530620,3160000,1,18953.0,0.0,0.006
7530626,1700000,2,52470.0,0.0,0.0309
7530627,1800000,4,4515380.0,0.0,2.5085
7530644,3160000,1,17954.0,0.0,0.0057
7530648,1700000,8,329600.0,0.0,0.1939
7530673,3160000,1,21325.0,0.0,0.0067
7530679,1300000,1,15099.0,0.0,0.0116
7530690,1800000,1,19458.0,0.0,0.0108
7530767,1700000,2,84524.0,0.0,0.0497
7530786,2500000,2,96820.0,50.0,0.0387
7530794,2500000,2,35148.0,0.0,0.0141
7530821,1700000,6,304353.0,0.0,0.179
7530852,2500000,1,21325.0,0.0,0.0085
7530856,1800000,3,99747.0,0.0,0.0554
7530868,3160000,2,100000.0,50.0,0.0316
7531026,1300000,2,83772.0,0.0,0.0644
7531037,1300000,2,31322.0,0.0,0.0241
7531050,2350000,3,35229.0,0.0,0.015
7531105,3160000,5,242649.0,20.0,0.0768
7531127,1700000,3,99543.0,0.0,0.0586
7531185,2500000,2,98400.0,0.0,0.0394
7531200,1300000,3,14379.0,0.0,0.0111
7531226,1300000,1,69646.0,0.0,0.0536
7531238,2500000,1,17574.0,0.0,0.007
7531250,1700000,8,8150764.0,25.0,4.7946
7531271,3160000,1,16500.0,0.0,0.0052
7531284,2350000,2,762722.0,0.0,0.3246
7531286,1300000,3,782943.0,0.0,0.6023
7531319,1700000,1,151951.0,0.0,0.0894
7531346,1700000,1,16500.0,0.0,0.0097
7531373,2350000,3,187072.0,33.33,0.0796
7531398,3160000,4,714000.0,0.0,0.2259
7531419,3160000,4,96240.0,25.0,0.0305
7531432,3160000,1,51326.0,0.0,0.0162
7531437,1700000,1,214240.0,0.0,0.126
7531439,3160000,4,221120.0,50.0,0.07
7531441,2350000,14,275508.0,7.14,0.1172
7531449,1800000,2,92380.0,50.0,0.0513
7531468,1300000,1,19121.0,0.0,0.0147
7531487,1800000,1,13000.0,0.0,0.0072
7531497,1800000,4,157364.0,25.0,0.0874
7531515,2350000,1,24060.0,0.0,0.0102
7531528,1700000,10,6392318.0,0.0,3.7602
7531543,1700000,2,43338.0,50.0,0.0255
7531554,2500000,1,177100.0,0.0,0.0708
7531578,2500000,1,83200.0,0.0,0.0333
7531587,1300000,4,63984.0,0.0,0.0492
7531591,1300000,2,99500.0,0.0,0.0765
7531632,2500000,1,54888.0,0.0,0.022
7531652,1800000,4,60396.0,0.0,0.0336
7531665,2500000,2,66498.0,0.0,0.0266
7531675,1800000,2,113728.0,50.0,0.0632
7531700,1700000,2,32380.0,50.0,0.019
7531703,3160000,1,13300.0,0.0,0.0042
7531755,3160000,1,133604.0,0.0,0.0423
7531766,1700000,2,668008.0,0.0,0.3929
7531767,1800000,2,113100.0,0.0,0.0628
7531781,3160000,2,235242.0,0.0,0.0744
7531835,1700000,2,348440.0,0.0,0.205
7531872,1300000,2,5622760.0,50.0,4.3252
7531875,1800000,4,163508.0,0.0,0.0908
7531913,2350000,4,224260.0,0.0,0.0954
7531941,1700000,2,364194.0,0.0,0.2142
7531965,1300000,1,40449.0,0.0,0.0311
7531976,1700000,2,52470.0,0.0,0.0309
7532006,3160000,2,8900.0,0.0,0.0028
7532046,1700000,1,55040.0,0.0,0.0324
7532056,3160000,2,235242.0,0.0,0.0744
7532063,1800000,5,185798.0,20.0,0.1032
7532071,1700000,2,220320.0,50.0,0.1296
7532092,3160000,2,35148.0,50.0,0.0111
7532106,2500000,3,225183.0,0.0,0.0901
7532109,2500000,4,520162.0,0.0,0.2081
7532114,3160000,4,187735.0,0.0,0.0594
7532123,1700000,2,358686.0,0.0,0.211
7532134,2500000,3,36324.0,33.33,0.0145
7532206,3160000,5,215989.0,20.0,0.0684
7532233,2350000,3,8166400.0,0.0,3.4751
7532245,2350000,2,348440.0,0.0,0.1483
7532252,2500000,4,41602.0,25.0,0.0166
7532283,1800000,2,68690.0,0.0,0.0382
7532381,1800000,1,235664.0,0.0,0.1309
7532383,2350000,3,14379.0,33.33,0.0061
7532393,3160000,2,132200.0,0.0,0.0418
7532394,2500000,4,1346118.0,0.0,0.5384
7532405,1800000,1,15335.0,0.0,0.0085
7532435,2350000,1,17000.0,0.0,0.0072
7532444,1800000,1,13295.0,0.0,0.0074
7532459,1800000,1,45455.0,0.0,0.0253
7532469,1700000,4,1988138.0,25.0,1.1695
7532481,2350000,1,13421.0,0.0,0.0057
7532495,2500000,5,603073.0,20.0,0.2412
7532502,3160000,2,271524.0,50.0,0.0859
7532512,1700000,1,28597.0,0.0,0.0168
7532520,2350000,4,1784948.0,0.0,0.7596
7532529,2350000,1,237600.0,0.0,0.1011
7532535,1300000,10,1225633.0,20.0,0.9428
7532557,2500000,1,11894.0,0.0,0.0048
7532571,3160000,1,149879.0,0.0,0.0474
7532764,3160000,2,214200.0,0.0,0.0678
7532780,1300000,2,56000.0,0.0,0.0431
7532812,1300000,2,47800.0,50.0,0.0368
7532844,2500000,2,80592.0,50.0,0.0322
7532845,2350000,28,515976.0,3.57,0.2196
7532914,2350000,4,627474.0,50.0,0.267
7532940,2350000,5,233463.0,0.0,0.0993
7532948,2350000,1,16960.0,0.0,0.0072
7532959,2500000,2,48120.0,0.0,0.0192
7532969,1800000,1,33946.0,0.0,0.0189
7532972,3160000,26,18051813.0,3.85,5.7126
7532994,1300000,1,10520.0,0.0,0.0081
7533011,1700000,2,321156.0,100.0,0.1889
7533014,3160000,4,324516.0,0.0,0.1027
7533030,2350000,3,378810.0,0.0,0.1612
7533114,2500000,5,697829.0,0.0,0.2791
7533122,2350000,3,103905.0,33.33,0.0442
7533144,2500000,1,28734.0,0.0,0.0115
7533166,2350000,3,67125.0,0.0,0.0286
7533196,2500000,1,793693.0,0.0,0.3175
7533209,1700000,2,137248.0,50.0,0.0807
7533233,2350000,2,75618.0,0.0,0.0322
7533275,1800000,2,9586.0,0.0,0.0053
7533288,1800000,4,43320.0,0.0,0.0241
7533301,1700000,2,135600.0,0.0,0.0798
7533307,1800000,1,123000.0,0.0,0.0683
7533309,3160000,8,1357194.0,0.0,0.4295
7533342,2500000,3,40263.0,0.0,0.0161
7533373,2500000,2,105560.0,0.0,0.0422
7533405,3160000,2,48120.0,0.0,0.0152
7533416,2500000,2,52470.0,0.0,0.021
7533421,1300000,2,133694.0,0.0,0.1028
7533422,2350000,1,16500.0,0.0,0.007
7533434,2500000,2,50480.0,0.0,0.0202
7533436,1300000,2,101210.0,0.0,0.0779
7533450,1800000,4,364206.0,0.0,0.2023
7533462,1800000,3,37590.0,0.0,0.0209
7533480,2500000,4,21863.0,0.0,0.0087
7533494,1700000,2,108888.0,0.0,0.0641
7533523,2350000,1,45455.0,0.0,0.0193
7533533,2500000,1,2737068.0,0.0,1.0948
7533546,1800000,4,444224.0,25.0,0.2468
7533821,3160000,2,48120.0,0.0,0.0152
7533839,2500000,2,35148.0,0.0,0.0141
7533874,2500000,8,324536.0,0.0,0.1298
7533997,1700000,2,9465.0,0.0,0.0056
7534016,3160000,2,48120.0,0.0,0.0152
7534020,3160000,1,11500.0,0.0,0.0036
7534035,1300000,2,3122000.0,50.0,2.4015
7534038,1700000,5,308910.0,20.0,0.1817
7534068,2350000,1,309483.0,0.0,0.1317
7534170,2350000,2,135600.0,0.0,0.0577
7534206,2350000,6,158370.0,50.0,0.0674
7534289,1800000,6,64980.0,0.0,0.0361
7534314,1800000,3,181500.0,0.0,0.1008
7534336,1700000,2,70000.0,0.0,0.0412
7534384,1700000,2,2337600.0,50.0,1.3751
7534405,2350000,2,139292.0,0.0,0.0593
7534418,1800000,1,17800.0,0.0,0.0099
7534509,1700000,6,78000.0,0.0,0.0459
7534520,1800000,1,32805.0,0.0,0.0182
7534559,1700000,2,144190.0,0.0,0.0848
7534587,1300000,3,14379.0,33.33,0.0111
7534746,1800000,2,1063916.0,50.0,0.5911
7534750,1700000,3,150510.0,0.0,0.0885
7534781,2350000,2,5425660.0,50.0,2.3088
7534937,1700000,1,36430.0,0.0,0.0214
7534950,1700000,4,230304.0,25.0,0.1355
7534965,1300000,6,28758.0,16.67,0.0221
7534985,1800000,9,104878.0,0.0,0.0583
7535027,3160000,2,81964.0,0.0,0.0259
7535047,3160000,2,9256.0,0.0,0.0029
7535063,1300000,3,39882.0,0.0,0.0307
7535111,2500000,4,270881.0,0.0,0.1084
7535175,2500000,6,68061.0,0.0,0.0272
7535177,1800000,2,66498.0,0.0,0.0369
7535283,1700000,2,48120.0,50.0,0.0283
7535316,2500000,1,36000.0,0.0,0.0144
7535472,3160000,6,1277046.0,50.0,0.4041
7535474,2350000,2,69908.0,0.0,0.0297
7535575,1300000,1,67800.0,0.0,0.0522
7535579,2350000,1,17574.0,0.0,0.0075
7535614,2350000,1,31977.0,0.0,0.0136
7535626,1800000,2,35148.0,0.0,0.0195
7535667,2350000,4,689892.0,0.0,0.2936
7535860,3160000,2,92050.0,0.0,0.0291
7535873,2350000,1,14158.0,0.0,0.006
7535881,1300000,3,104169.0,33.33,0.0801
7535921,1800000,2,59654.0,0.0,0.0331
7535971,1300000,5,210102.0,20.0,0.1616
7536013,2350000,3,141909.0,0.0,0.0604
7536023,1700000,11,3215381.0,27.27,1.8914
7536077,1300000,2,40441.0,0.0,0.0311
7536198,1300000,6,248400.0,0.0,0.1911
7536248,2350000,1,12815.0,0.0,0.0055
7536292,1300000,5,692478.0,0.0,0.5327
7536301,1700000,3,147494.0,0.0,0.0868
7536321,1300000,1,624166.0,0.0,0.4801
7536339,2500000,6,471645.0,0.0,0.1887
7536380,3160000,2,48120.0,0.0,0.0152
7536388,1700000,3,78165.0,0.0,0.046
7536400,2350000,2,9586.0,0.0,0.0041
7536410,1700000,15,1607310.0,13.33,0.9455
7536413,1300000,6,366456.0,0.0,0.2819
7536423,1800000,6,1703400.0,0.0,0.9463
7536439,2500000,28,12525545.0,3.57,5.0102
7536451,3160000,2,51664.0,0.0,0.0163
7536471,2350000,4,300940.0,0.0,0.1281
7536573,1700000,2,594178.0,0.0,0.3495
7536605,2500000,2,70110.0,50.0,0.028
7536606,2350000,3,208064.0,0.0,0.0885
7536612,1800000,1,85547.0,0.0,0.0475
7536693,1800000,2,33966.0,0.0,0.0189
7536711,2350000,4,78792.0,0.0,0.0335
7536715,3160000,2,35148.0,0.0,0.0111
7536731,1800000,2,101044.0,50.0,0.0561
7536732,1300000,1,644858.0,0.0,0.496
7536783,2500000,2,1781426.0,0.0,0.7126
7536815,3160000,3,220200.0,0.0,0.0697
7536822,2500000,4,68404.0,0.0,0.0274
7536826,1800000,3,71944.0,33.33,0.04
7536842,1800000,1,63641.0,0.0,0.0354
7536860,3160000,4,191136.0,0.0,0.0605
7536898,1800000,4,154758.0,25.0,0.086
7536935,3160000,2,44836.0,0.0,0.0142
7536941,2350000,5,515000.0,0.0,0.2191
7536976,3160000,2,72000.0,50.0,0.0228
7536983,1800000,3,302855.0,66.67,0.1683
7537053,1700000,2,55450.0,0.0,0.0326
7537084,2350000,6,610522.0,0.0,0.2598
7537087,3160000,5,63380.0,0.0,0.0201
7537099,1800000,2,77142.0,50.0,0.0429
7537152,1700000,8,1577360.0,0.0,0.9279
7537160,1300000,2,93706.0,0.0,0.0721
7537199,1700000,1,11894.0,0.0,0.007
7537211,2350000,2,31560.0,0.0,0.0134
7537356,3160000,10,5899220.0,50.0,1.8668
7537380,2350000,6,5089879.0,0.0,2.1659
7537381,1700000,2,79160.0,50.0,0.0466
7537397,1300000,1,55040.0,100.0,0.0423
7537407,2500000,2,304162.0,50.0,0.1217
7537414,1800000,3,154005.0,33.33,0.0856
7537431,2500000,2,391586.0,0.0,0.1566
7537496,2350000,3,55545.0,0.0,0.0236
7537497,2350000,2,1704738.0,0.0,0.7254
7537500,1700000,3,118740.0,33.33,0.0698
7537514,2500000,3,99747.0,0.0,0.0399
7537527,1300000,3,99747.0,0.0,0.0767
7537674,1300000,2,48120.0,0.0,0.037
7537772,3160000,10,769807.0,10.0,0.2436
7537779,1800000,2,40604.0,0.0,0.0226
7537812,3160000,12,100236.0,0.0,0.0317
7537832,2500000,4,389344.0,25.0,0.1557
7537885,1300000,2,9586.0,0.0,0.0074
7537889,1800000,2,30670.0,50.0,0.017
7537924,2500000,1,42840.0,0.0,0.0171
7537940,3160000,2,183356.0,0.0,0.058
7537960,2500000,1,2811380.0,0.0,1.1246
7537972,1300000,3,204072.0,0.0,0.157
7538043,2500000,2,9586.0,0.0,0.0038
7538158,3160000,1,24060.0,0.0,0.0076
7538173,1300000,1,123000.0,0.0,0.0946
7538186,1800000,6,2114819.0,0.0,1.1749
7538190,1700000,2,35808.0,0.0,0.0211
7538206,1700000,1,24060.0,0.0,0.0142
7538267,2500000,1,2200000.0,0.0,0.88
7538429,2500000,1,73400.0,0.0,0.0294
7538515,1300000,1,56200.0,0.0,0.0432
7538578,2350000,2,48898.0,0.0,0.0208
7538586,1800000,2,100000.0,0.0,0.0556
7538599,3160000,3,22500.0,0.0,0.0071
7538641,2500000,3,50648.0,0.0,0.0203
7538674,2350000,4,96240.0,0.0,0.041
7538687,2350000,7,582330.0,14.29,0.2478
7538711,2350000,2,48120.0,50.0,0.0205
7538719,1800000,2,89880.0,0.0,0.0499
7538739,3160000,1,24060.0,0.0,0.0076
7538742,3160000,6,100338.0,50.0,0.0318
7538744,1700000,6,28758.0,0.0,0.0169
7538759,1800000,3,45561.0,0.0,0.0253
7538766,1800000,3,45561.0,0.0,0.0253
7538805,2500000,4,66220.0,0.0,0.0265
7538838,1700000,2,100000.0,0.0,0.0588
7538872,2500000,1,11000.0,0.0,0.0044
7538897,1800000,5,140250.0,0.0,0.0779
7538908,3160000,3,146550.0,0.0,0.0464
7538957,3160000,5,257955.0,40.0,0.0816
7538963,1700000,4,96240.0,25.0,0.0566
7538967,1300000,4,57706.0,0.0,0.0444
7538976,1300000,3,200541.0,0.0,0.1543
7538979,1700000,2,100880.0,50.0,0.0593
7538990,1300000,6,355775.0,16.67,0.2737
7539003,3160000,1,17574.0,0.0,0.0056
7539026,1800000,1,45000.0,0.0,0.025
7539098,1300000,4,2583179.0,0.0,1.9871
7539117,2350000,1,25911.0,0.0,0.011
7539154,2500000,1,17777.0,0.0,0.0071
7539308,3160000,2,31992.0,0.0,0.0101
7539339,1300000,5,118620.0,20.0,0.0912
7539374,2350000,7,78792.0,42.86,0.0335
7539386,1800000,2,48120.0,50.0,0.0267
7539461,1300000,2,69216.0,0.0,0.0532
7539580,1300000,4,52000.0,0.0,0.04
7539647,2350000,1,17574.0,0.0,0.0075
7539650,2500000,2,235242.0,0.0,0.0941
7539694,2500000,3,1547808.0,33.33,0.6191
7539846,1700000,2,129320.0,50.0,0.0761
7539963,1700000,3,47229.0,0.0,0.0278
7540003,1800000,1,4372.0,0.0,0.0024
7540038,3160000,2,79928.0,0.0,0.0253
7540045,1800000,4,805480.0,0.0,0.4475
7540052,2500000,5,67515.0,0.0,0.027
7540057,1700000,17,1225382.0,17.65,0.7208
7540105,1700000,2,22770.0,0.0,0.0134
7540143,2350000,2,43626.0,50.0,0.0186
7540187,3160000,2,116100.0,0.0,0.0367
7540188,1800000,2,26000.0,0.0,0.0144
7540198,2350000,1,48451.0,0.0,0.0206
7540232,1800000,10,1358872.0,0.0,0.7549
7540248,3160000,2,48860.0,0.0,0.0155
7540251,1300000,2,35148.0,0.0,0.027
7540380,1300000,2,123308.0,0.0,0.0949
7540393,2350000,2,46060.0,0.0,0.0196
7540395,1300000,1,26183.0,0.0,0.0201
7540420,3160000,6,2096134.0,16.67,0.6633
7540430,1300000,1,392398.0,0.0,0.3018
7540556,2500000,3,99747.0,0.0,0.0399
7540566,3160000,3,46005.0,33.33,0.0146
7540573,1800000,3,157000.0,0.0,0.0872
7540582,1800000,2,47912.0,0.0,0.0266
7540592,1700000,6,1852650.0,0.0,1.0898
7540596,2350000,1,13000.0,0.0,0.0055
7540611,2500000,2,78682.0,0.0,0.0315
7540749,2350000,2,62120.0,0.0,0.0264
7540750,1300000,2,92050.0,0.0,0.0708
7540811,3160000,1,91437.0,0.0,0.0289
7540821,1300000,2,60000.0,50.0,0.0462
7540837,2350000,2,51786.0,0.0,0.022
7540864,1800000,1,50000.0,0.0,0.0278
7540892,1300000,8,467280.0,0.0,0.3594
7540924,2500000,1,45455.0,0.0,0.0182
7540926,1700000,1,71500.0,0.0,0.0421
7540959,2500000,2,104644.0,50.0,0.0419
7541028,2500000,3,213575.0,33.33,0.0854
7541034,1800000,2,60380.0,0.0,0.0335
7541113,2500000,2,108000.0,0.0,0.0432
7541125,1800000,2,87783.0,50.0,0.0488
7541153,1800000,1,67800.0,0.0,0.0377
7541158,2350000,1,470500.0,0.0,0.2002
7541160,1300000,1,169700.0,0.0,0.1305
7541225,1700000,6,182452.0,16.67,0.1073
7541230,2500000,2,139292.0,0.0,0.0557
7541267,2350000,1,24059.0,0.0,0.0102
7541327,1700000,7,341304.0,28.57,0.2008
7541342,1300000,2,119774.0,0.0,0.0921
7541350,2500000,1,11650.0,0.0,0.0047
7541365,1800000,4,380400.0,0.0,0.2113
7541472,3160000,2,35858.0,0.0,0.0113
7541495,1800000,2,100000.0,0.0,0.0556
7541503,1800000,4,666090.0,0.0,0.37
7541532,1800000,4,2558614.0,0.0,1.4215
7541538,1300000,3,135952.0,0.0,0.1046
7541576,3160000,5,187669.0,0.0,0.0594
7541578,1300000,2,9586.0,50.0,0.0074
7541588,2500000,2,214648.0,0.0,0.0859
7541598,3160000,3,72180.0,0.0,0.0228
7541613,2500000,2,1734699.0,0.0,0.6939
7541637,1800000,1,16500.0,0.0,0.0092
7541642,1300000,2,139292.0,50.0,0.1071
7541650,1300000,4,1128468.0,25.0,0.8681
7541696,1700000,1,11743.0,0.0,0.0069
7541770,2500000,3,579913.0,0.0,0.232
7541811,3160000,3,222855.0,33.33,0.0705
7541857,1300000,1,18265.0,0.0,0.014
7541874,1300000,1,47875.0,100.0,0.0368
